dataset,sample_id,response,is_success,total_distance,run_time,routes,timestamp
A-n45-k6,0,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=20
    num_iterations=200
    alpha=1.5
    beta=3
    rho=0.3
    Q=150
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,7.7066428661346436,[],2025-04-17 21:27:16
A-n45-k6,1,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=15
    num_iterations=150
    alpha=1.2
    beta=2.5
    rho=0.4
    Q=120
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,5.038814067840576,[],2025-04-17 21:27:21
A-n45-k6,2,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=25
    num_iterations=250
    alpha=1.8
    beta=3.5
    rho=0.2
    Q=200
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,11.085479021072388,[],2025-04-17 21:27:32
A-n45-k6,3,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=30
    num_iterations=300
    alpha=2
    beta=4
    rho=0.1
    Q=250
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,15.156373023986816,[],2025-04-17 21:27:47
A-n45-k6,4,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=12
    num_iterations=120
    alpha=1.3
    beta=2.7
    rho=0.35
    Q=130
    return num_ants,num_iterations,alpha,beta,rho,Q
```",True,1113.6646410590756,3.902256965637207,"[[0, 23, 9, 28, 7, 32, 13, 20, 10, 0], [0, 22, 16, 4, 42, 39, 36, 12, 2, 0], [0, 38, 14, 35, 31, 1, 44, 0], [0, 37, 24, 27, 19, 40, 30, 11, 0], [0, 15, 25, 3, 8, 33, 21, 41, 5, 17, 0], [0, 29, 26, 43, 18, 34, 6, 0]]",2025-04-17 21:27:51
A-n45-k6,5,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=18
    num_iterations=180
    alpha=1.4
    beta=2.8
    rho=0.25
    Q=180
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,6.421821117401123,[],2025-04-17 21:27:58
A-n45-k6,6,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=15
    num_iterations=200
    alpha=1.2
    beta=2.8
    rho=0.35
    Q=120
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,6.21911883354187,[],2025-04-17 21:28:04
A-n45-k6,7,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=15
    num_iterations=200
    alpha=1.5
    beta=3.0
    rho=0.3
    Q=150
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,6.277418851852417,[],2025-04-17 21:28:10
A-n45-k6,8,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=25
    num_iterations=300
    alpha=1.2
    beta=2.8
    rho=0.25
    Q=180
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,12.559204816818237,[],2025-04-17 21:28:23
A-n45-k6,9,"```python
@funsearch.evolve
def construction_heuristic():
    """"""
    仅修改相关参数 
    必须return num_ants,num_iterations,alpha,beta,rho,Q
    """"""
    num_ants=20
    num_iterations=200
    alpha=1.5
    beta=3
    rho=0.3
    Q=150
    return num_ants,num_iterations,alpha,beta,rho,Q
```",False,N/A,7.315845012664795,[],2025-04-17 21:28:30
